,7 RLE,8 lag1,cluster,Watershed_ID,Source,Name,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction
09034900,3.05645244215938,2.63526992287918,1,9817,USGS,"BOBTAIL CREEK NEAR JONES PASS, CO",39.76026447,-105.9064014,14.5039,,0,0,3602.0,22.0258,1.2101,17.216,1,330.0085,1,0.2355,0.3831,0.0,0.0,0.0,0.0,0.0,0.3814,1,-14.1000003814697,0.009999999776483,1
09035800,2.25619047619048,2.25714285714286,2,9818,USGS,"DARLING CREEK NEAR LEAL, CO.",39.8005418,-106.0264066,22.74,,0,0,3336.1,17.012,1.1449,19.699,1,262.5166,1,0.5763,0.1334,0.0,0.0,0.0,0.1233,0.0,0.1669,1,-13.9533336639404,0.037999999647339,1
09035900,3.0774293059126,2.71794344473008,1,9824,USGS,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO",39.79581958,-106.0305734,70.9653,,0,0,3354.5,18.9658,1.4594,44.317,1,48.7883,1,0.5565,0.2029,0.0016,0.0,0.0,0.0257,0.0,0.2132,1,-14.0876408266218,0.012359550327397,1
09065500,3.1674983440053,2.89971296091853,1,9866,USGS,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",39.6258193,-106.2780823,37.5546,,0,0,3392.1,20.9685,1.2025,26.662,1,232.7377,1,0.4261,0.4773,0.0089,0.0017,0.0023,0.0021,0.0,0.0817,1,-14.0437503655752,0.019791666651145,1
09066000,2.94316626186796,2.52877014793553,1,9867,USGS,"BLACK GORE CREEK NEAR MINTURN, CO.",39.59637495,-106.2650264,32.3747,,0,0,3270.0,15.1214,1.3378,27.495,1,269.5149,1,0.5873,0.3274,0.0229,0.0031,0.0492,0.0043,0.0,0.0058,1,-12.9268293613341,0.20292683645356,1
09066200,3.08735806207419,2.67110774665657,1,9870,USGS,"BOOTH CREEK NEAR MINTURN, CO.",39.64831927,-106.3230833,16.006,,0,0,3315.0,22.3221,1.2029,17.388,1,183.2735,1,0.447,0.455,0.0079,0.0009,0.0038,0.0155,0.0,0.07,1,-13.4904764266241,0.109047622996427,1
09066300,2.16078728236185,2.16966944234166,2,9872,USGS,"MIDDLE CREEK NEAR MINTURN, CO.",39.6458193,-106.3822512,15.4363,,0,0,3198.0,16.2916,1.3218,18.744,1,234.2347,1,0.8621,0.1066,0.005,0.0,0.0011,0.018,0.0,0.0073,1,-12.9800001144409,0.19200000744313,1
09081600,3.32112712634723,3.22590139808683,1,9898,USGS,"CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO",39.23263889,-107.2275,432.5259,,0,0,3106.2,20.8289,1.6092,121.172,1,304.1964,1,0.5953,0.3379,0.0383,0.0007,0.0072,0.0198,0.0008,0.0,1,-14.5754989772873,0.169564427371845,1
09107000,3.36259307928165,3.3275514673675,1,9934,USGS,"TAYLOR RIVER AT TAYLOR PARK, CO.",38.86027127,-106.5666966,331.5168,,0,0,3338.0,12.426,1.4072,92.694,1,190.4248,1,0.5459,0.3908,0.0583,0.0006,0.0004,0.0018,0.0,0.0021,1,-13.4966266953802,0.09925301171929,1
09223000,2.31655508719729,2.31754690470287,2,10041,USGS,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",42.11088889,-110.7094167,331.5168,,0,0,2588.9,9.712,1.3594,88.78,1,231.3147,1,0.5693,0.1304,0.0303,0.0001,0.0002,0.2696,0.0001,0.0,1,-14.9956520242058,0.187162469697421,1
09352900,3.11963399201791,2.86887958726759,1,10295,USGS,"VALLECITO CREEK NEAR BAYFIELD, CO.",37.47750126,-107.5436688,187.7732,,0,0,3442.9,22.5073,1.4459,75.739,1,197.1029,1,0.4566,0.5276,0.0118,0.0038,0.0,0.0002,0.0,0.0,1,-13.9128909781575,0.023554687402793,1
09494000,2.09690684784552,2.09762202753442,2,10523,USGS,"WHITE RIVER NEAR FORT APACHE, AZ.",33.73644059,-110.166767,1636.8643,,0,0,2214.1,7.1316,1.4887,222.406,1,259.5732,1,0.8239,0.0327,0.0048,0.002,0.0095,0.1266,0.0005,0.0,1,-13.0934128093522,0.147240667190418,1
10023000,2.29911659864648,2.29994317301235,2,10609,USGS,"BIG CREEK NEAR RANDOLPH, UT",41.60994177,-111.2540876,135.7147,,0,0,2253.0,7.6774,1.2354,50.676,1,101.1664,1,0.3046,0.0041,0.0036,0.0,0.0041,0.6827,0.0008,0.0,1,-12.4556886421706,0.245928152570289,1
10166430,2.00940539844102,2.0104361270373,2,10678,USGS,"WEST CANYON CREEK NEAR CEDAR FORT, UT",40.40522565,-112.1004959,69.4113,,0,0,2305.1,17.9106,1.1799,35.523,1,104.443,1,0.5327,0.1411,0.0096,0.0,0.0003,0.3163,0.0,0.0,1,-13.0955555703905,0.216777783590886,1
10172800,2.28594004642205,2.2867302088992,2,10703,USGS,"SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT",40.49633109,-112.5744028,10.852,,0,0,2559.8,25.0136,1.3779,16.261,1,59.9649,1,0.7017,0.0958,0.0013,0.0,0.0,0.2012,0.0,0.0,1,-12.4230769964365,0.170000001501579,1
10173450,2.12415463813465,2.04421116382356,2,10712,USGS,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",37.6227572,-112.5168773,271.9474,,0,0,2763.6,5.9802,1.428,85.171,1,116.6876,1,0.7381,0.0908,0.0007,0.0001,0.0187,0.1516,0.0,0.0,1,-12.4963855456157,0.090240967314107,1
10234500,2.31029283390207,2.31124513927466,2,10734,USGS,"BEAVER RIVER NEAR BEAVER, UT",38.2805264,-112.5682713,235.6877,,0,0,2828.1,12.6375,1.333,74.353,1,279.4949,1,0.8785,0.0457,0.0006,0.0023,0.0126,0.0603,0.0,0.0,1,-12.8924914675768,0.142389082969659,1
10242000,2.30330926116975,2.30394413141814,2,10744,USGS,"COAL CREEK NEAR CEDAR CITY, UT",37.67219924,-113.0346702,209.529,,0,0,2612.5,13.9073,1.3948,73.325,1,343.2241,1,0.7996,0.0747,0.0,0.0,0.0133,0.1125,0.0,0.0,1,-14.5542634845704,0.159612402507617,1
10316500,2.40076184429807,2.42171256249504,2,10792,USGS,"LAMOILLE CK NR LAMOILLE, NV",40.69076057,-115.477003,64.4904,,0,0,2732.1,25.5859,1.2955,37.394,1,1.1744,1,0.4178,0.199,0.0111,0.0018,0.015,0.3553,0.0,0.0,1,-11.9024391988429,0.073658535256982,1
10329500,1.85159907943814,1.85223394968653,2,10814,USGS,"MARTIN CK NR PARADISE VALLEY, NV",41.5346175,-117.4179047,453.8932,,0,0,1895.9,8.8374,1.4258,108.947,1,136.0277,1,0.0219,0.0048,0.0001,0.0,0.0021,0.9711,0.0,0.0,1,-12.5380471386893,0.104326602889959,1
10336645,2.87458205876076,2.38457707903536,1,10823,USGS,GENERAL C NR MEEKS BAY CA,39.05185197,-120.1185209,19.2694,,0,0,2196.7,10.6446,1.7482,27.801,1,44.8431,1,0.7974,0.0034,0.0,0.0023,0.0036,0.1932,0.0,0.0,1,-13.7920002746582,0.068799999505281,1
10336740,3.12536671230198,2.83356150987678,1,10833,USGS,"LOGAN HOUSE CK NR GLENBROOK, NV",39.06657478,-119.9354605,5.413,,0,0,2384.5,10.8343,1.2433,10.409,1,303.1796,1,0.8578,0.0,0.0,0.0,0.0,0.1422,0.0,0.0,1,-13.8714288984026,0.021428571747882,1
10396000,3.10737243075946,2.87437504959924,1,10866,USGS,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,42.7908333,-118.8675,517.995,,0,0,1890.1,7.3347,1.4923,123.065,1,317.0736,1,0.1381,0.0038,0.0006,0.0003,0.0,0.8572,0.0,0.0,1,-12.472804526094,0.093229465292128,1
11230500,2.4815611310235,2.48219832735962,2,12543,USGS,BEAR C NR LAKE THOMAS A EDISON CA,37.3393863,-118.9734513,135.9737,,0,0,3236.7,17.5597,1.382,58.674,1,290.4542,1,0.2735,0.4855,0.001,0.0165,0.0,0.2234,0.0,0.0001,1,-13.8906980004421,0.027674418711645,1
11264500,2.97277993810015,2.65470994365527,1,12579,USGS,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,37.73131496,-119.5590514,468.7855,,0,0,2751.9,14.9599,1.2693,100.068,1,299.0948,1,0.4238,0.2648,0.005,0.0062,0.0,0.299,0.0,0.0012,1,-13.8694830664273,0.045844827348302,1
11266500,2.26521704626617,2.26585191651456,2,12581,USGS,MERCED R A POHONO BRIDGE NR YOSEMITE CA,37.71687138,-119.6662788,831.3821,,0,0,2585.5,14.6632,1.2515,131.489,1,279.5756,1,0.5195,0.1991,0.0035,0.0053,0.005,0.267,0.0,0.0007,1,-13.8658304196067,0.050135134811006,1
11381500,2.2356955797159,2.23728275533688,2,12742,USGS,MILL C NR LOS MOLINOS CA,40.0546022,-122.0241541,339.2868,,0,0,1215.6,14.2005,2.6076,173.19,1,236.4044,1,0.4462,0.2849,0.0022,0.0003,0.0146,0.2517,0.0,0.0,1,-12.544292236572,0.092648405369082,1
11473900,2.89865802869042,2.34006889814386,1,12993,USGS,MF EEL R NR DOS RIOS CA,39.70626687,-123.3252913,1929.5316,,0,0,1130.7,13.5574,1.6461,260.876,1,318.1023,1,0.4963,0.0643,0.0005,0.0029,0.0301,0.3864,0.0194,0.0,1,-14.6692214095733,0.118520177946351,1
11476600,2.96243224133868,2.46504831487155,1,13008,USGS,BULL C NR WEOTT CA,40.351528,-124.0050423,72.7783,,0,0,484.8,15.6101,1.4306,43.662,1,121.1777,1,0.9032,0.0152,0.0,0.0,0.045,0.0366,0.0,0.0,1,-15.1999998092651,0.189999997615814,1
11478500,3.17766456737133,3.41674355168679,1,13017,USGS,VAN DUZEN R NR BRIDGEVILLE CA,40.48041636,-123.890876,574.9745,,0,0,934.5,13.5495,1.6914,145.765,1,353.4835,1,0.6634,0.1173,0.0001,0.0036,0.0188,0.1969,0.0,0.0,1,-15.1344171785081,0.18296747738975,1
11480390,2.99786840983374,2.52835014921131,1,13021,USGS,MAD R AB RUTH RES NR FOREST GLEN CA,40.28431329,-123.3353034,242.9397,,0,0,1140.0,14.21,1.3527,75.804,1,283.9398,1,0.7735,0.0241,0.0,0.0,0.0281,0.1744,0.0,0.0,1,-15.1646300527444,0.184212216334807,1
11481200,3.04826213045925,2.64727524563909,1,13026,USGS,LITTLE R NR TRINIDAD CA,41.0098479,-124.0814555,104.894,,0,0,343.4,10.8287,1.5347,56.706,1,271.8971,1,0.7858,0.0583,0.0003,0.0,0.0052,0.1504,0.0,0.0,1,-14.8441175643136,0.163308821591165,1
11482500,3.03814039357194,2.62023245080351,1,13034,USGS,REDWOOD C A ORICK CA,41.2992896,-124.0511825,717.4231,,0,0,576.6,14.5532,2.2788,219.292,1,327.195,1,0.8582,0.041,0.0065,0.0015,0.0141,0.0774,0.0012,0.0,1,-14.4216686023534,0.098819067941843,1
11522500,2.04428219982541,2.0449170700738,2,13063,USGS,SALMON R A SOMES BAR CA,41.3765154,-123.4770026,1945.0714,,0,0,1310.5,21.6753,1.3839,219.056,1,301.4557,1,0.8202,0.0139,0.0017,0.0013,0.0137,0.1473,0.0,0.0018,1,-14.9540552420879,0.080137794530092,1
11523200,2.21991775433578,2.22063293402467,2,13066,USGS,TRINITY R AB COFFEE C NR TRINITY CENTER CA,41.1112571,-122.7055788,385.9063,,0,0,1634.9,17.6384,1.5083,106.07,1,189.9343,1,0.7578,0.0395,0.0,0.001,0.0071,0.1947,0.0,0.0,1,-14.0715143158141,0.015438246763352,1
11532500,3.04134592492659,2.67788270772161,1,13089,USGS,SMITH R NR CRESCENT CITY CA,41.7915026,-124.0761887,1590.2448,,0,0,778.3,18.1657,1.5345,219.188,1,290.2139,1,0.7942,0.0067,0.0001,0.0006,0.031,0.1673,0.0,0.0,1,-14.7744723400548,0.069160268006528,1
12010000,4.05216505348956,3.8349465104432,0,10872,USGS,"NASELLE RIVER NEAR NASELLE, WA",46.3739937,-123.743482,141.9306,,0,0,296.7,13.0591,1.5342,64.802,1,202.3149,1,0.4461,0.1745,0.0216,0.0,0.0412,0.3167,0.0,0.0,1,-13.8049018710267,0.137647059517821,1
12013500,4.04526191620429,3.810389269955,0,10879,USGS,"WILLAPA RIVER NEAR WILLAPA, WA",46.65093418,-123.6526584,336.6968,,0,0,221.7,10.028,1.3193,85.837,1,356.6236,1,0.5324,0.0747,0.0308,0.0024,0.0425,0.2573,0.0598,0.0,1,-14.1044116561152,0.164411764247578,1
12020000,2.93278311245139,2.52329180223792,1,10884,USGS,"CHEHALIS RIVER NEAR DOTY, WA",46.6173236,-123.277644,292.6672,,0,0,402.6,13.9254,1.3619,82.719,1,27.6349,1,0.6288,0.0699,0.0154,0.0,0.0724,0.1952,0.0184,0.0,1,-13.4161445158074,0.130915663974831,1
12025000,3.99532954865725,3.77662358577928,0,10893,USGS,"NEWAUKUM RIVER NEAR CHEHALIS, WA",46.6201042,-122.945126,401.4462,,0,0,299.8,7.4004,1.4594,103.975,1,273.0764,1,0.4009,0.1269,0.0526,0.0011,0.0698,0.2212,0.1275,0.0,1,-13.2463667549476,0.178062283620883,1
12025700,3.3457264957265,3.22478632478632,1,10896,USGS,"SKOOKUMCHUCK RIVER NEAR VAIL, WA",46.77260276,-122.5940086,103.599,,0,0,614.9,15.1695,1.2941,46.493,1,9.1646,1,0.4129,0.206,0.0026,0.0,0.0664,0.312,0.0,0.0,1,-12.7076922930204,0.097692310810089,1
12035000,3.41909372272042,3.37116101896675,1,10906,USGS,"SATSOP RIVER NEAR SATSOP, WA",47.0006512,-123.4948838,774.4026,,0,0,228.5,8.5274,1.5387,150.921,1,209.2953,1,0.4935,0.1154,0.0474,0.0063,0.0371,0.2867,0.0135,0.0,1,-13.3167869691814,0.189097472421139,1
12040500,4.39055426404013,4.17961580814878,0,10920,USGS,"QUEETS RIVER NEAR CLEARWATER, WA",47.5378588,-124.3157457,1152.539,,0,0,475.9,16.2021,1.5327,183.959,1,268.9881,1,0.8434,0.042,0.0184,0.0049,0.0134,0.0686,0.0006,0.0088,1,-14.5744768508665,0.198284516791277,1
12041200,4.22147020116563,4.21094190637338,0,10923,USGS,"HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",47.80674726,-124.2510329,655.2637,,0,0,755.1,21.0765,1.5891,143.769,1,316.2299,1,0.7527,0.0739,0.0212,0.0069,0.0054,0.09,0.0006,0.0493,1,-14.9870966019169,0.19290322353763,1
12043000,4.01659980633559,3.79305574768294,0,10927,USGS,"CALAWAH RIVER NEAR FORKS, WA",47.96007697,-124.3929872,334.1068,,0,0,470.9,18.4394,1.2976,84.159,1,308.942,1,0.8933,0.0335,0.004,0.0012,0.0124,0.0535,0.002,0.0,1,-15.0713707881589,0.191754029943578,1
12048000,3.93206888342195,3.75494008412031,0,10940,USGS,"DUNGENESS RIVER NEAR SEQUIM, WA",48.0142578,-123.1326773,404.0361,,0,0,1277.6,23.7886,1.4033,99.77,1,35.4998,1,0.7115,0.1545,0.0024,0.0004,0.0035,0.0864,0.0003,0.0409,1,-14.4561223107941,0.16244897884982,1
12054000,4.11395920958654,4.00412665661455,0,10945,USGS,"DUCKABUSH RIVER NEAR BRINNON, WA",47.68398059,-123.011551,172.2334,,0,0,1082.6,27.4935,1.5808,73.09,1,134.8484,1,0.7517,0.0757,0.0032,0.0012,0.0054,0.1151,0.0,0.0478,1,-14.074999888738,0.148333333432674,1
12056500,3.88731053091025,3.59812713276724,0,10948,USGS,"NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",47.51425666,-123.3298868,148.1466,,0,0,1011.1,26.5995,1.3887,59.494,1,210.7177,1,0.8179,0.0402,0.0023,0.0017,0.0037,0.1082,0.0001,0.026,1,-14.4940365563839,0.163853210183459,1
12073500,2.90341113105925,2.46965888689408,1,10968,USGS,"HUGE CREEK NEAR WAUNA, WA",47.38926205,-122.6990241,16.7571,,0,0,111.6,2.3702,1.5012,20.911,1,177.1589,1,0.6633,0.0613,0.0446,0.0023,0.1896,0.039,0.0,0.0,1,-14.4347824843033,0.200434780639151,1
12082500,3.38925482104595,3.43591778430283,1,10982,USGS,"NISQUALLY RIVER NEAR NATIONAL, WA",46.75260766,-122.0837194,344.4667,,0,0,1188.6,18.0326,1.421,94.089,1,243.2566,1,0.6829,0.0588,0.0218,0.0084,0.0322,0.1441,0.0,0.0519,1,-12.8019920421312,0.119621516016138,1
12092000,3.59878419452888,3.62667620239585,1,10991,USGS,"PUYALLUP RIVER NEAR ELECTRON, WA",46.9037164,-122.0351092,240.3497,,0,0,1424.4,20.7081,1.2213,67.058,1,306.0068,1,0.5653,0.1088,0.0114,0.0084,0.027,0.1537,0.0005,0.125,1,-12.9826589292184,0.119797689980165,1
12095000,3.25546313994937,3.16288681097277,1,10997,USGS,"SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",47.13954628,-122.0926135,205.903,,0,0,682.5,12.3473,1.2396,62.864,1,331.6041,1,0.616,0.0518,0.0122,0.0003,0.0652,0.2416,0.0128,0.0,1,-13.1659863725001,0.129931974212075,1
12114500,3.28554349385491,3.18760461001387,1,11036,USGS,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",47.34205417,-121.5489858,65.7854,,0,0,1082.4,19.6317,1.2022,34.67,1,288.2865,1,0.7727,0.0274,0.0049,0.0014,0.0475,0.1461,0.0,0.0,1,-12.5172043051771,0.089139788481657,1
12115000,3.26862947385128,3.17022458535037,1,11037,USGS,"CEDAR RIVER NEAR CEDAR FALLS, WA",47.3701073,-121.6251009,105.412,,0,0,1015.4,20.4799,1.3923,50.826,1,304.8064,1,0.7506,0.0305,0.0106,0.0019,0.0459,0.1605,0.0,0.0,1,-12.699337788765,0.089271526068252,1
12115500,3.4298865169431,3.50130941988731,1,11038,USGS,"REX RIVER NEAR CEDAR FALLS, WA",47.35066169,-121.6631582,34.7057,,0,0,1001.9,16.8322,1.1292,23.535,1,338.6393,1,0.7225,0.001,0.0024,0.0,0.0574,0.2167,0.0,0.0,1,-12.5,0.090000003576279,1
12117000,3.22694973243267,3.10623738924467,1,11043,USGS,"TAYLOR CREEK NEAR SELLECK, WA",47.3864913,-121.8462217,44.5476,,0,0,716.7,13.3604,1.2428,29.379,1,283.7676,1,0.9001,0.0009,0.0072,0.0,0.0616,0.0303,0.0,0.0,1,-13.2772726723642,0.118787880648266,1
12141300,4.08986385721845,4.00019242795978,0,11084,USGS,"MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",47.48593975,-121.6478809,398.8562,,0,0,1050.2,25.5378,1.4174,100.411,1,289.1319,1,0.7773,0.09,0.003,0.0169,0.0065,0.1035,0.0,0.0027,1,-14.0429313281487,0.044913792777164,1
12143600,3.36917768832662,3.42955721679126,1,11090,USGS,"SF SNOQUALMIE RIVER AT EDGEWICK, WA",47.45260396,-121.7178847,170.6794,,0,0,974.3,23.202,1.6824,76.37,1,313.6352,1,0.7061,0.0568,0.0059,0.0036,0.0577,0.1699,0.0,0.0,1,-13.6857144251591,0.088403361661657,1
12144000,3.8597312817082,3.65189273568601,0,11091,USGS,"SF SNOQUALMIE RIVER AT NORTH BEND, WA",47.49288017,-121.7901109,211.601,,0,0,838.1,20.412,1.8677,95.626,1,353.3706,1,0.708,0.0479,0.0057,0.0056,0.0903,0.1421,0.0003,0.0,1,-13.5699671030831,0.109240924281747,1
12145500,4.00099309796911,3.80833209196087,0,11093,USGS,"RAGING RIVER NEAR FALL CITY, WA",47.53982388,-121.9090047,79.2532,,0,0,473.5,10.9979,1.3692,43.014,1,340.3183,1,0.7038,0.0407,0.0073,0.0028,0.0654,0.1801,0.0,0.0,1,-14.3131577675803,0.160087718775398,1
12147500,4.02806633861855,3.87716420630581,0,11096,USGS,"NORTH FORK TOLT RIVER NEAR CARNATION, WA",47.71232365,-121.7887272,103.34,,0,0,802.3,18.6141,1.4596,52.277,1,241.357,1,0.6309,0.0847,0.0049,0.0003,0.0422,0.2371,0.0,0.0,1,-12.5108108133883,0.089459463010064,1
12147600,4.3934393736683,4.20910757643328,0,11097,USGS,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",47.7067714,-121.6001069,13.8305,,0,0,1034.7,26.9485,1.2414,16.467,1,256.2597,1,0.8564,0.0281,0.0,0.0041,0.0243,0.0871,0.0,0.0,1,-13.4142859322684,0.044285715690681,1
12167000,4.39711134036981,4.1720498373145,0,11114,USGS,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",48.26149178,-122.0476407,678.5735,,0,0,663.1,17.2845,1.5913,146.916,1,237.968,1,0.7835,0.0366,0.0071,0.0035,0.0342,0.1067,0.0262,0.0023,1,-14.3177645496742,0.118023951056445,1
12175500,4.00761844298072,3.91302277597016,0,11122,USGS,"THUNDER CREEK NEAR NEWHALEM, WA",48.6726287,-121.0728964,271.9474,,0,0,1572.2,29.362,1.4502,84.63,1,346.4598,1,0.4468,0.2956,0.0089,0.0025,0.0,0.1327,0.0,0.1136,1,-13.9881359358965,0.031355931881373,1
12178100,3.30808868718385,3.35120313903465,1,11124,USGS,"NEWHALEM CREEK NEAR NEWHALEM, WA",48.66012536,-121.2476233,69.6703,,0,0,1304.7,29.7978,1.2024,35.321,1,323.386,1,0.6846,0.1671,0.0,0.0021,0.0028,0.1338,0.0,0.0096,1,-14.0896230193804,0.011981131842817,1
12186000,3.0680104753591,2.88453297357353,1,11130,USGS,"SAUK RIVER AB WHITE CHUCK RIVER NR  DARRINGTON, WA",48.16872009,-121.4706723,393.6762,,0,0,1187.8,26.783,1.4926,105.253,1,333.0746,1,0.7691,0.0696,0.0039,0.0037,0.0098,0.1287,0.0006,0.0145,1,-13.9708906101854,0.059109589206182,1
12189500,3.95238473137053,3.83906039203238,0,11133,USGS,"SAUK RIVER NEAR SAUK, WA",48.42455859,-121.5684634,1849.2423,,0,0,1161.4,24.1545,1.4879,226.322,1,314.2402,1,0.7488,0.091,0.0049,0.0065,0.0162,0.109,0.0029,0.0207,1,-13.9165264617484,0.049670208850244,1
12358500,2.10649948416792,2.10713435441632,2,11275,USGS,M F Flathead River near West Glacier MT,48.49551667,-114.0102083,2913.7221,,0,0,1724.4,20.9474,2.0486,390.496,1,260.7518,1,0.6925,0.0807,0.0011,0.0125,0.0042,0.2031,0.0015,0.0043,1,-14.0186243664175,0.102005146049001,1
12374250,2.31931252826775,2.32051861902608,2,11296,USGS,Mill Cr ab Bassoo Cr nr Niarada MT,47.82982778,-114.6978333,50.7635,,0,0,1419.8,14.1457,1.3038,32.722,1,84.6287,1,0.206,0.1633,0.0005,0.0,0.0,0.63,0.0002,0.0,1,-16.5,0.119999997317791,1
12375900,2.94253567922676,2.56799818772182,1,11298,USGS,South Crow Creek near Ronan MT,47.4914361,-114.0266444,19.7097,,0,0,1908.1,26.7977,1.5523,24.337,1,280.1358,1,0.7354,0.0705,0.0,0.0286,0.0,0.1646,0.0,0.0008,1,-14.8000000591936,0.108275859905728,1
12377150,3.87946529718299,3.45411977947285,0,11299,USGS,Mission Creek ab reservoir nr St. Ignatius MT,47.3228222,-113.9793806,32.1157,,0,0,2149.8,29.2623,1.1633,23.259,1,248.4567,1,0.487,0.4086,0.0,0.0125,0.0,0.0779,0.0,0.0141,1,-12.2086958263231,0.065217389846626,1
12383500,3.1621357324467,2.9493448073538,1,11300,USGS,Big Knife Creek near Arlee MT,47.1472611,-113.974475,17.7672,,0,0,1919.1,24.6752,1.3144,19.387,1,312.8016,1,0.9745,0.0131,0.0015,0.0024,0.0,0.0086,0.0,0.0,1,-12.7730771945073,0.038846152977875,1
12388400,2.91335810678662,2.45726579307647,1,11303,USGS,Revais Cr bl West Fork nr Dixon MT,47.26630278,-114.4068444,60.3464,,0,0,1691.9,15.9327,1.2141,33.442,1,18.6099,1,0.8878,0.0219,0.0,0.0003,0.0,0.09,0.0,0.0,1,-16.4727272770622,0.118749997345731,1
12390700,2.3284024959637,2.32770432430074,2,11305,USGS,Prospect Creek at Thompson Falls MT,47.5860611,-115.3551,471.3755,,0,0,1360.0,20.5548,1.4102,107.948,1,69.8631,1,0.9177,0.0037,0.003,0.0003,0.0001,0.0751,0.0001,0.0,1,-16.2244897959184,0.127871717551707,1
12411000,3.11665797182873,2.83029014005377,1,11330,USGS,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,47.7061111,-115.9791667,867.6417,,0,0,1210.5,17.6179,1.4238,147.966,1,171.098,1,0.9548,0.0003,0.0067,0.0,0.0,0.0379,0.0003,0.0,1,-16.3917525773196,0.123092780869032,1
12414500,3.37224713305028,3.38240546010079,1,11351,USGS,"ST JOE RIVER AT CALDER, ID",47.2744444,-116.1888889,2654.7246,,0,0,1392.3,18.938,1.6342,297.913,1,282.4752,1,0.7286,0.0041,0.0016,0.0003,0.0024,0.2628,0.0002,0.0,1,-15.0946004770061,0.059488858492022,1
12447390,2.18252721659535,2.18339381465634,2,11380,USGS,"ANDREWS CREEK NEAR MAZAMA, WA",48.8229245,-120.1459245,57.2385,,0,0,1941.5,19.1345,1.314,35.271,1,161.4931,1,0.7429,0.1143,0.0048,0.0001,0.0,0.138,0.0,0.0,1,-14.1000003814697,0.009999999776483,1
12451000,3.52416474882946,3.59368304102849,1,11391,USGS,"STEHEKIN RIVER AT STEHEKIN, WA",48.32958017,-120.6917668,831.3821,,0,0,1537.8,27.826,1.4015,142.486,1,228.2183,1,0.481,0.3013,0.0042,0.003,0.0028,0.1853,0.0008,0.0216,1,-14.0431504848064,0.020853158052922,1
12488500,3.44956749464328,3.47654948019998,1,11425,USGS,"AMERICAN RIVER NEAR NILE, WA",46.97761606,-121.168696,204.349,,0,0,1475.9,20.5195,1.5564,78.849,1,84.1914,1,0.8167,0.0618,0.0136,0.0011,0.0115,0.0924,0.0029,0.0001,1,-12.8817242194866,0.083206898937451,1
13011500,3.08827055856452,2.68640178608343,1,11444,USGS,PACIFIC CREEK AT MORAN WY,43.85027778,-110.5177778,437.7058,,0,0,2474.0,9.5351,1.6677,119.362,1,236.4764,1,0.4159,0.0374,0.0256,0.0168,0.0,0.504,0.0003,0.0,1,-12.9763636311618,0.200381820994345,1
13011900,3.30442968463992,3.13079859839967,1,11445,USGS,BUFFALO FORK AB LAVA CREEK NR MORAN WY,43.83805556,-110.4408333,836.562,,0,0,2739.2,13.0017,1.5307,158.469,1,278.9314,1,0.5373,0.1035,0.0298,0.0016,0.002,0.3228,0.0024,0.0006,1,-13.5844541158218,0.181327511124541,1
13018300,2.27657718771199,2.27735245663339,2,11450,USGS,"CACHE CREEK NEAR JACKSON, WY",43.45215258,-110.7040913,27.4537,,0,0,2530.5,17.9387,1.2264,23.136,1,261.7843,1,0.6419,0.0617,0.0,0.0,0.0,0.2964,0.0,0.0,1,-13.3885714667184,0.155142858198711,1
13023000,3.21537364158939,2.99047539126421,1,11455,USGS,GREYS RIVER AB RESERVOIR NR ALPINE WY,43.14305556,-110.9769444,1160.3089,,0,0,2475.9,16.3371,1.8362,223.534,1,355.7815,1,0.5569,0.1013,0.0081,0.0002,0.0,0.333,0.0005,0.0,1,-14.1148386869123,0.15910322457552,1
